User,Title,Status,URL,Jurisdiction,Jurisdiction ID,Jurisdiction Level,Jurisdiction State,Agency,Agency ID,Followup Date,Estimated Completion Date,Requested Documents,Tracking Number,Embargo,Days since submitted,Days since updated,Projects,Tags,Price,Date Submitted,Date Due,Date Done,Slug
underdown,DOJ Involvement In Investigation of Nakoula Basseley Nakoula,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/doj-involvement-in-investigation-of-nakoula-basseley-nakoula-1901/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

I wanted to follow up on the following Freedom of Information request, copied below, and originally submitted on Sept. 15, 2012. Please let me know when I can expect to receive a response, or if further clarification is needed.

Thank you for your help.
",1345091-000,False,2587,1937,,,0.00,2014-05-17 04:00:00+00:00,,,doj-involvement-in-investigation-of-nakoula-basseley-nakoula-1901
ParkerEmbry,Donald Trump,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/donald-trump-21764/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I want any documents the FBI has compiled regarding real estate developer, television personality, business author, and political candidate, Donald John Trump. ",16.00845 16-00836 ; 1338106-000,False,2075,1965,FOIA the Trump Administration,,0.00,2015-10-11 04:00:00+00:00,,,donald-trump-21764
JPatBrown,Donald Trump FBI Communications,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/donald-trump-fbi-communications-19706/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Any phone transcripts, emails, or any other communications from Donald Trump or his associates to this office, starting from 7/12/15 to date received.

I am a journalist, who has written about government transparency in a variety of publications, such as a the Boston Herald. 
http://www.bostonherald.com/news_opinion/opinion/op_ed/2014/10/op_ed_let_s_put_more_light_in_sunshine_law
In addition, in my capacity as editor of MuckRock, I have both written articles concerning FOIA/Public Records, 
https://www.muckrock.com/news/archives/2015/mar/19/amtrak-lounge-car-complaints/
and directly overseen/commissioned articles on the topic from other journalists,
https://www.muckrock.com/news/archives/2015/feb/26/fbi-files-congressman-dickstein-show-close-relatio/
which have in turn been written about in national publications such as the Washington Post. 
http://www.washingtonpost.com/blogs/in-the-loop/wp/2014/07/14/russian-menus-grapeless-jazz-salad-and-other-top-secret-cafeteria-complaints-from-inside-the-cia/ ",NFP-48151,False,2164,2151,FOIA the Trump Administration,,0.00,2015-07-14 04:00:00+00:00,,,donald-trump-fbi-communications-19706
EmmaBest,Dorothy Hunt redux,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/dorothy-hunt-redux-25499/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2018-01-28,,Dorothy Hunt,1357176-000,False,1751,1265,,,0.00,2016-08-30 04:00:00+00:00,2016-09-28,,dorothy-hunt-redux-25499
beryllipton,Ed Edelman (FBI),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/ed-edelman-fbi-20654/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All files, reports, investigation reviews, and related materials regarding former Los Angeles City Councilman Edmund Edelman (http://www.jewishjournal.com/los_angeles/article/honoring_ed_edelman_a_man_of_vision ; http://articles.latimes.com/2013/apr/02/local/la-me-0403-lopez-edelman-20130403). Please consult all cross-reference indices and other available databases in addition to the Central Records System",1335197-000,False,2129,2121,,,0.00,2015-08-18 04:00:00+00:00,,,ed-edelman-fbi-20654
JPatBrown,"Edward ""Ted"" Scott (FBI)",Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/edward-ted-scott-fbi-40506/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of the FBI's files on the New Zealand journalist Edward ""Ted"" Scott, who wrote for then English language Havana Post. Proof of death is not required, as Scott was born in 1905, and would be over 100 years old. 

I am journalist who writes extensively about FBI files - https://www.muckrock.com/project/subjects-matter-fbi-files-10/, which have received national and international attention - http://www.dailymail.co.uk/news/article-3219376/Undercover-FBI-agents-spy-annual-Burning-Man-festival-light-ongoing-war-terrorism-use-test-new-intelligence-collection-technology.html",1381311-000,False,1421,1366,,,0.00,2017-07-26 04:00:00+00:00,,,edward-ted-scott-fbi-40506
jeaton,Email from FBI-CJIS to DOD FOIA analyst on 12/18/17 at 4:08 p.m. titled 'NIAA Annual Report' (Federal Bureau of Investigation),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/email-from-fbi-cjis-to-dod-foia-analyst-on-121817-at-408-pm-titled-niaa-annual-report-federal-bureau-of-investigation-63802/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

Pursuant to the { law name }, I hereby request the following records:

-- On Dec. 18, 2017, at 4:08 p.m., an employee of the FBI Criminal Justice Information Services division sent an email to DOD FOIA analyst Megan B. Farrell (megan.b.farrell2.civ@mail.mil) with the subject line ""NIAA Annual Report."" I request a copy of that email along with any attachments. I also request any preceding or subsequent emails that were in the same email thread or part of the same email discussion, along with their attachments.

FBI released a partial copy of this email to me on June 28, 2018, in response to FOIA request no. 1402863-000.

I am making this request to both FBI and DOD, as I believe these records are maintained by the FBI Criminal Justice Information Services division and by the DOD Law Enforcement Policy and Support office (a subcomponent of Defense Human Resources Activity).

I am a full-time reporter at the nonprofit news site ThinkProgress. My work has also appeared in The Washington Post, The Boston Globe, The Christian Science Monitor, PRI's The World, Al Jazeera America, The Intercept, and Teen Vogue. The requested documents will be made available to the general public, and this request is not being made for commercial purposes.

In the event that there are fees, I would be grateful if you would inform me of the total charges in advance of fulfilling my request. I would prefer the request filled electronically, by email attachment if available or CD-ROM if not.

Thank you in advance for your anticipated cooperation in this matter.

I look forward to receiving your response to this request within { days }.

Sincerely,
{ name }",1422746-000,False,,812,,,0.00,,2018-12-13,2019-03-27 17:41:02.451739+00:00,email-from-fbi-cjis-to-dod-foia-analyst-on-121817-at-408-pm-titled-niaa-annual-report-federal-bureau-of-investigation-63802
atlasobscura,Emergency planning for a nuclear attack,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/emergency-planning-for-a-nuclear-attack-25190/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All records pertaining to emergency planning for a nuclear attack on New York City, from 1945-1980",NFP-55799,False,1890,1870,,,0.00,2016-04-13 04:00:00+00:00,,,emergency-planning-for-a-nuclear-attack-25190
sixty91,Enrique Camarena,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/enrique-camarena-35442/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Any and all files on Enrique S. ""Kiki"" Camarena Salazar (July 26, 1947 – February 9, 1985) was a Mexican-born American undercover agent for the United States Drug Enforcement Administration (DEA) who was abducted on February 7, 1985, and then tortured and murdered, while on assignment in Mexico. Camarena's nickname was ""Kike"" in Spanish,and ""Kiki"" in English.

https://en.wikipedia.org/wiki/Kiki_Camarena
http://articles.latimes.com/1992-12-10/local/me-2364_1_ranking-mexican
http://www.bbc.co.uk/news/world-us-canada-16920870",1371235-000,False,1538,1426,,,0.00,2017-03-31 04:00:00+00:00,,,enrique-camarena-35442
contra,Eric Schoffstall (FBI),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/eric-schoffstall-fbi-6860/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,All records mentioning Eric Schoffstall,1230814-0,False,2821,2808,,,0.00,2013-09-25 04:00:00+00:00,,,eric-schoffstall-fbi-6860
USSLiberty,Evan Tov AKA Evan Tovni,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/evan-tov-aka-evan-tovni-38782/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I request all information on Evan Tov AKA Evan Tovni, an Israeli-American pilot who flew for the Israeli Defense Forces as the IDF attacked the USS Liberty on June 8, 1967.",1377979-000,False,1462,1456,"June 8, 1967 Israeli Attack on the USS Liberty",,0.00,2017-06-15 04:00:00+00:00,,,evan-tov-aka-evan-tovni-38782
rweisensee,Extremist Groups,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/extremist-groups-59941/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Any lists, manuals, or compendiums of domestic extremist groups in the United States that were compiled by the Federal Bureau of Investigation at any point in the period from the beginning of 1986 to the end of 1996.  The request includes any such documents that might list or detail extremist groups of any of the following persuasions: 

1. right-wing extremist groups, white supremacist or separatist groups, anti-government organizations and/or militias
2. left-wing extremist groups, potentially violent communist or social justice organizations, etc.
3. Islamic extremist groups
4. black power/black supremacist groups
5. potentially dangerous religious cults

I am requesting the search include all record systems including the Electronic Surveillance (ELSUR) indices, the Microphone (MISUR) indices, the Physical Surveillance (FISUR) indices, and the Technical Surveillance (TESUR) indices, for both main-file and cross-reference records.",,False,1026,1019,,,0.00,2018-08-25 03:21:25.463068+00:00,,,extremist-groups-59941
rlfactor,FBI  agents contact College Presidents,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/fbi-agents-contact-college-presidents-52017/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All information regarding FBI agent James A. Finley, graduated from Knox College, Galesburg, Illinois in 1909.",,False,1171,1170,,,0.00,2018-04-02 04:00:00+00:00,2018-04-30,,fbi-agents-contact-college-presidents-52017
RobbyD,FBI: Clovis William McAlpin,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/fbi-clovis-william-mcalpin-40079/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Any files regarding a man named Clovis William McAlin (11/06/1917 to 01/24/2003). Here is a link to site which takes it's information from the Social Security Death Index:

http://death-records.mooseroots.com/d/n/Clovis-McAlpin

Mr. McAlpin appears frequently in the CIA's CREST database in files that mention he is a close business associate of Watergate figure Robert Vesco.

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records of both HQ and all field offices for all relevant names, agencies, organizations, companies and events.",1380259-000,False,1432,1416,,,0.00,2017-07-15 04:00:00+00:00,,,fbi-clovis-william-mcalpin-40079
